,ID,Title,Popularity,Release_Date,Vote_Average,Vote_Count
451,10681,WALL·E,16.755,2008-06-22,8.0,10377
452,1091,The Thing,20.773,1982-06-25,8.0,2910
453,10515,Castle in the Sky,17.208,1986-08-02,8.0,1595
454,938,For a Few Dollars More,15.043,1965-12-18,8.0,1666
455,379170,Sherlock: The Abominable Bride,8.669,2016-01-01,8.0,1418
456,451945,BPM (Beats per Minute),6.96,2017-08-23,8.0,714
457,10774,Network,10.561,1976-11-01,8.0,664
458,293299,Feast,6.728,2014-11-07,8.0,566
459,3175,Barry Lyndon,8.336,1975-11-26,8.0,1075
460,25364,Ace in the Hole,7.114,1951-06-29,8.0,219
461,5924,Papillon,9.943,1973-12-13,8.0,802
462,150540,Inside Out,27.716,2015-06-09,8.0,12157
463,627,Trainspotting,32.991,1996-02-23,8.0,5071
464,11010,The Postman,6.679,1994-09-22,7.9,423
465,213,North by Northwest,13.316,1959-07-07,7.9,1783
466,5925,The Great Escape,10.583,1963-06-20,7.9,1166
467,405,La Strada,6.697,1954-07-16,7.9,367
468,435129,The Breadwinner,6.792,2017-11-17,7.9,252
469,106646,The Wolf of Wall Street,23.824,2013-12-25,7.9,11823
470,152532,Dallas Buyers Club,17.441,2013-11-17,7.9,4785
471,381341,Perfect Strangers,7.943,2016-02-11,7.9,2355
472,596,The Grapes of Wrath,8.846,1940-03-15,7.9,362
473,524,Casino,13.932,1995-11-22,7.9,2328
474,76203,12 Years a Slave,18.51,2013-10-18,7.9,6361
475,13223,Gran Torino,15.593,2008-12-09,7.9,5503
476,149,Akira,15.58,1988-07-16,7.9,1551
477,78,Blade Runner,21.117,1982-06-25,7.9,7210
478,829,Chinatown,9.349,1974-06-20,7.9,1662
479,5544,Hiroshima Mon Amour,7.029,1959-06-10,7.9,247
480,266856,The Theory of Everything,13.522,2014-11-26,7.9,6163
481,93,Anatomy of a Murder,7.552,1959-07-01,7.9,339
482,466282,To All the Boys I've Loved Before,30.667,2018-08-16,7.9,4002
483,9323,Ghost in the Shell,11.063,1995-11-18,7.9,1366
484,25376,The Secret in Their Eyes,7.736,2009-08-13,7.9,1098
485,60243,A Separation,8.095,2011-03-15,7.9,751
486,3777,Throne of Blood,6.832,1957-01-15,7.9,293
487,1578,Raging Bull,12.367,1980-11-14,7.9,1747
488,21334,Children of Heaven,5.337,1997-08-01,7.9,201
489,31011,Mr. Nobody,14.271,2009-11-06,7.9,3119
490,22596,Safety Last!,7.267,1923-04-01,7.9,150
491,673,Harry Potter and the Prisoner of Azkaban,22.623,2004-05-31,7.9,11068
492,3034,Young Frankenstein,12.328,1974-12-15,7.9,1563
493,11602,Through a Glass Darkly,5.603,1961-10-16,7.9,170
494,827,Diabolique,6.874,1955-01-29,7.9,346
495,142061,"Batman: The Dark Knight Returns, Part 2",11.116,2013-01-18,7.9,662
496,15383,Army of Shadows,8.546,1969-09-10,7.9,209
497,1675,Day for Night,6.847,1973-05-24,7.9,202
498,33,Unforgiven,14.264,1992-08-07,7.9,1855
499,593,Solaris,6.291,1972-03-20,7.9,632
500,804,Roman Holiday,10.622,1953-08-26,7.9,878
501,24,Kill Bill: Vol. 1,18.512,2003-10-10,7.9,8942
502,400928,Gifted,10.811,2017-04-12,7.9,1906
503,20722,La Maison en Petits Cubes,4.463,2009-02-14,7.9,230
504,398924,A Bag of Marbles,5.998,2017-01-18,7.9,394
505,203217,My Mom Is a Character,6.369,2013-06-21,7.9,299
506,33320,Millennium Actress,7.988,2002-09-14,7.9,240
507,223,Rebecca,11.133,1940-04-12,7.9,612
508,414419,Kill Bill: The Whole Bloody Affair,9.427,2011-03-28,7.9,335
509,70,Million Dollar Baby,11.97,2004-12-15,7.9,4637
510,337960,Holding the Man,6.133,2015-08-27,7.9,240
511,934,Rififi,6.217,1955-04-13,7.9,168
512,41050,La Notte,6.639,1961-01-23,7.9,158
513,280,Terminator 2: Judgment Day,25.652,1991-07-03,7.9,6448
514,118340,Guardians of the Galaxy,59.54,2014-07-30,7.9,17038
515,194,Amélie,15.465,2001-04-25,7.9,6008
516,8290,Don't Look Now: We're Being Shot At,10.264,1966-12-07,7.9,557
517,862,Toy Story,21.05,1995-10-30,7.9,9728
518,234200,Pride,7.188,2014-09-12,7.9,711
519,11293,Paper Moon,6.423,1973-05-09,7.9,259
520,49687,Marriage Italian Style,8.984,1964-12-18,7.9,155
521,8327,The Holy Mountain,7.502,1973-05-01,7.9,300
522,16,Dancer in the Dark,10.167,2000-05-17,7.9,751
523,25606,White Collar Blues,6.407,1975-03-27,7.9,359
524,348892,Brother Bajrangi,5.86,2015-07-17,7.9,227
525,359156,Don't Be Bad,6.517,2015-09-08,7.9,440
526,7857,Amarcord,6.247,1973-12-13,7.9,344
527,20453,3 Idiots,9.662,2009-12-23,7.9,1161
528,2011,Persepolis,5.44,2007-05-23,7.9,875
529,20334,The Shop Around the Corner,7.066,1940-01-11,7.9,196
530,13042,Presto,5.618,2008-06-18,7.9,530
531,27670,Nothing Left to Do but Cry,4.445,1984-12-20,7.9,441
532,14160,Up,18.278,2009-05-28,7.9,11870
533,210577,Gone Girl,29.283,2014-10-01,7.9,9954
534,32480,The Marquis of Grillo,5.291,1981-12-23,7.9,186
535,4348,Pride & Prejudice,10.672,2005-09-16,7.9,3051
536,16804,Departures,7.983,2008-09-13,7.9,299
537,6977,No Country for Old Men,15.69,2007-11-08,7.9,5657
538,399174,Isle of Dogs,13.763,2018-03-23,7.9,1697
539,640,Catch Me If You Can,15.266,2002-12-25,7.9,6913
540,7984,In the Name of the Father,6.078,1993-12-12,7.9,711
541,10227,PlayTime,7.056,1967-12-16,7.9,184
542,313369,La La Land,20.672,2016-11-29,7.9,9662
543,115,The Big Lebowski,18.1,1998-03-06,7.9,5347
544,770,Gone with the Wind,10.001,1939-12-15,7.9,1682
545,303,Notorious,9.191,1946-08-15,7.9,626
546,752,V for Vendetta,14.883,2006-03-15,7.9,7765
547,745,The Sixth Sense,19.097,1999-08-06,7.9,5875
548,20126,Deep Red,8.469,1975-03-07,7.9,539
549,826,The Bridge on the River Kwai,11.584,1957-10-02,7.9,871
550,235,Stand by Me,11.368,1986-08-08,7.9,2711
551,301,Rio Bravo,8.293,1959-03-17,7.9,458
552,851,Brief Encounter,6.059,1945-11-24,7.9,200
553,81,Nausicaä of the Valley of the Wind,15.084,1984-03-11,7.9,1373
554,198,To Be or Not to Be,6.132,1942-03-05,7.9,221
555,1402,The Pursuit of Happyness,17.645,2006-12-14,7.9,4889
556,10674,Mulan,13.383,1998-06-18,7.9,4452
557,122906,About Time,15.3,2013-08-16,7.9,3707
558,144,Wings of Desire,7.962,1987-05-17,7.9,450
559,13398,Tokyo Godfathers,7.154,2003-12-29,7.9,337
560,679,Aliens,15.59,1986-07-18,7.9,4951
561,197,Braveheart,17.084,1995-05-24,7.9,5297
562,426426,Roma,19.786,2018-08-25,7.9,1626
563,85,Raiders of the Lost Ark,19.724,1981-06-12,7.9,6348
564,152601,Her,14.51,2013-12-18,7.9,7433
565,3078,It Happened One Night,7.463,1934-02-22,7.9,465
566,762,Monty Python and the Holy Grail,21.056,1975-05-25,7.8,2922
567,152742,The Best Offer,8.226,2013-01-01,7.8,1375
568,11953,Kagemusha,6.696,1980-04-26,7.8,246
569,982,The Manchurian Candidate,6.478,1962-10-24,7.8,277
570,11036,The Notebook,17.724,2004-06-25,7.8,5807
571,275,Fargo,13.075,1996-03-08,7.8,3700
572,13929,Geri's Game,6.524,1997-11-24,7.8,529
573,5915,Into the Wild,13.382,2007-09-11,7.8,5490
574,234,The Cabinet of Dr. Caligari,8.178,1920-02-25,7.8,523
575,391,A Fistful of Dollars,15.342,1964-09-12,7.8,1695
576,320007,Victoria,7.265,2015-06-11,7.8,600
577,329,Jurassic Park,13.703,1993-06-11,7.8,8605
578,169813,Short Term 12,9.631,2013-08-23,7.8,676
579,76,Before Sunrise,10.214,1995-01-27,7.8,1686
580,22843,Evangelion: 2.0 You Can (Not) Advance,9.418,2009-06-26,7.8,210
581,314365,Spotlight,15.826,2015-11-06,7.8,4738
582,4480,Jean de Florette,5.19,1986-08-27,7.8,212
583,702,A Streetcar Named Desire,9.614,1951-09-18,7.8,539
584,14574,The Boy in the Striped Pyjamas,15.495,2008-05-07,7.8,3345
585,15251,Eddie Murphy: Delirious,6.758,1983-08-17,7.8,151
586,242828,When Marnie Was There,9.244,2014-07-19,7.8,653
587,24480,Partly Cloudy,7.168,2009-05-28,7.8,525
588,990,The Hustler,7.698,1961-09-25,7.8,401
589,696,Manhattan,6.695,1979-04-25,7.8,1082
590,963,The Maltese Falcon,9.271,1941-10-17,7.8,710
591,71157,Polisse,8.113,2011-10-06,7.8,628
592,1280,3-Iron,6.54,2004-10-15,7.8,434
593,24238,Mary and Max,8.898,2009-02-09,7.8,937
594,903,Cool Hand Luke,11.372,1967-06-22,7.8,614
595,113,"Spring, Summer, Fall, Winter... and Spring",8.859,2003-09-19,7.8,425
596,453,A Beautiful Mind,13.975,2001-12-11,7.8,5217
597,2108,The Breakfast Club,13.728,1985-02-15,7.8,4145
598,335578,Land of Mine,7.246,2015-12-03,7.8,647
599,26022,My Name Is Khan,8.424,2010-02-11,7.8,390
600,108,Three Colors: Blue,7.922,1993-01-10,7.8,596
601,11482,The Tenant,7.697,1976-05-26,7.8,388
602,33602,Temple Grandin,6.364,2010-02-06,7.8,168
603,776,The Rules of the Game,8.008,1939-06-08,7.8,191
604,24657,The Sacrifice,5.897,1986-05-14,7.8,160
605,141,Donnie Darko,13.442,2001-01-18,7.8,6443
606,1628,Jules and Jim,6.545,1962-01-23,7.8,324
607,6075,Carlito's Way,8.532,1993-11-10,7.8,1393
608,5961,Fanny & Alexander,5.682,1982-12-17,7.8,270
609,11898,Kind Hearts and Coronets,7.642,1949-01-01,7.8,183
610,1018,Mulholland Drive,11.337,2001-09-08,7.8,2826
611,949,Heat,18.456,1995-12-15,7.8,3059
612,925,Do the Right Thing,7.322,1989-06-14,7.8,574
613,137182,The Broken Circle Breakdown,5.777,2012-10-09,7.8,568
614,632,Stalag 17,7.997,1953-05-29,7.8,236
615,777,Grand Illusion,8.226,1937-06-04,7.8,223
616,10386,The Iron Giant,12.559,1999-08-06,7.8,2659
617,265195,Wild Tales,8.167,2014-08-21,7.8,1493
618,371645,Hunt for the Wilderpeople,16.933,2016-03-31,7.8,874
619,703,Annie Hall,10.178,1977-04-19,7.8,1865
620,37797,Whisper of the Heart,12.013,1995-07-15,7.8,628
621,200727,"Love, Rosie",9.141,2014-10-16,7.8,3405
622,25253,Crooks in Clover,5.19,1963-11-27,7.8,200
623,11787,Harvey,6.062,1950-10-13,7.8,265
624,671,Harry Potter and the Philosopher's Stone,42.602,2001-11-16,7.8,13285
625,873,The Color Purple,8.989,1985-12-18,7.8,663
626,613,Downfall,8.391,2004-09-08,7.8,1690
627,13855,The Chaser,7.018,2008-02-14,7.8,414
628,393,Kill Bill: Vol. 2,18.774,2004-04-16,7.8,7094
629,8416,The Conformist,7.322,1970-10-21,7.8,248
630,581,Dances with Wolves,12.048,1990-11-09,7.8,1879
631,9421,The Dinner Game,6.331,1998-04-15,7.8,827
632,981,The Philadelphia Story,5.662,1940-12-05,7.8,340
633,4497,Viridiana,6.129,1961-05-17,7.8,174
634,14580,The Big Heat,6.54,1953-10-14,7.8,167
635,583,Life of Brian,8.545,1979-08-17,7.8,2039
636,25188,The Last Picture Show,5.971,1971-10-02,7.8,233
637,968,Dog Day Afternoon,9.334,1975-08-11,7.8,1191
638,110160,Laurence Anyways,6.261,2012-05-18,7.8,346
639,24653,The Consequences of Love,10.948,2004-09-24,7.8,256
640,553,Dogville,8.47,2003-05-19,7.8,1146
641,136,Freaks,7.747,1932-02-12,7.8,416
642,16305,Sullivan's Travels,6.909,1941-11-30,7.8,175
643,382591,Two Is a Family,11.489,2016-12-07,7.8,1784
644,428493,God's Own Country,7.986,2017-09-01,7.8,296
645,9479,The Nightmare Before Christmas,12.565,1993-10-09,7.8,4422
646,393559,My Life as a Zucchini,6.595,2016-10-12,7.8,551
647,489930,Blindspotting,12.661,2018-07-20,7.8,169
648,14069,The Girl Who Leapt Through Time,11.882,2006-07-15,7.8,843
649,16859,Kiki's Delivery Service,12.513,1989-07-29,7.8,1392
650,12093,Lilya 4-ever,8.734,2002-08-23,7.8,236
651,143,All Quiet on the Western Front,9.491,1930-04-29,7.8,285
652,2118,L.A. Confidential,12.504,1997-09-19,7.8,2205
653,12,Finding Nemo,22.039,2003-05-30,7.8,11109
654,993,Sleuth,5.708,1972-12-10,7.8,241
655,887,The Best Years of Our Lives,8.179,1946-12-25,7.8,228
656,177572,Big Hero 6,30.993,2014-10-24,7.8,9836
657,597,Titanic,23.86,1997-11-18,7.8,13625
658,10835,The Killer,7.551,1989-07-06,7.8,294
659,269,Breathless,9.531,1960-03-16,7.8,617
660,8703,Three Wishes for Cinderella,9.226,1973-11-16,7.8,152
661,59440,Warrior,12.073,2011-09-09,7.8,2102
662,149870,The Wind Rises,11.191,2013-07-20,7.8,1221
663,4977,Paprika,8.538,2006-10-01,7.8,788
664,1075,"Black Cat, White Cat",10.537,1998-06-01,7.8,274
665,10633,In the Heat of the Night,10.062,1967-08-02,7.8,376
666,261,Cat on a Hot Tin Roof,8.275,1958-02-17,7.8,300
667,11686,Love and Death,6.848,1975-06-10,7.8,336
668,9702,Bound by Honor,6.04,1993-02-05,7.8,164
669,265169,Winter Sleep,5.408,2014-06-13,7.8,218
670,15794,White Heat,6.947,1949-09-02,7.8,159
671,263115,Logan,30.885,2017-02-28,7.8,11839
672,4808,Charade,8.374,1963-12-05,7.8,537
673,845,Strangers on a Train,7.755,1951-06-18,7.8,659
674,84892,The Perks of Being a Wallflower,12.573,2012-09-20,7.8,5672
675,14811,Fiddler on the Roof,6.92,1971-11-03,7.8,203
676,16391,Black Narcissus,6.515,1947-01-01,7.8,176
677,10775,Infernal Affairs,8.817,2002-12-12,7.8,722
678,1633,Fried Green Tomatoes,9.477,1991-12-27,7.8,591
679,107,Snatch,17.127,2000-09-01,7.8,4555
680,8703,Three Wishes for Cinderella,9.226,1973-11-16,7.8,152
681,59440,Warrior,12.073,2011-09-09,7.8,2102
682,149870,The Wind Rises,11.191,2013-07-20,7.8,1221
683,4977,Paprika,8.538,2006-10-01,7.8,788
684,1075,"Black Cat, White Cat",10.537,1998-06-01,7.8,274
685,10633,In the Heat of the Night,10.062,1967-08-02,7.8,376
686,261,Cat on a Hot Tin Roof,8.275,1958-02-17,7.8,300
687,11686,Love and Death,6.848,1975-06-10,7.8,336
688,9702,Bound by Honor,6.04,1993-02-05,7.8,164
689,265169,Winter Sleep,5.408,2014-06-13,7.8,218
690,15794,White Heat,6.947,1949-09-02,7.8,159
691,263115,Logan,30.885,2017-02-28,7.8,11839
692,4808,Charade,8.374,1963-12-05,7.8,537
693,845,Strangers on a Train,7.755,1951-06-18,7.8,659
694,84892,The Perks of Being a Wallflower,12.573,2012-09-20,7.8,5672
695,14811,Fiddler on the Roof,6.92,1971-11-03,7.8,203
696,16391,Black Narcissus,6.515,1947-01-01,7.8,176
697,10775,Infernal Affairs,8.817,2002-12-12,7.8,722
698,1633,Fried Green Tomatoes,9.477,1991-12-27,7.8,591
699,107,Snatch,17.127,2000-09-01,7.8,4555
700,451480,The Guernsey Literary & Potato Peel Pie Society,8.664,2018-04-19,7.8,529
701,47931,Elite Squad: The Enemy Within,7.29,2010-10-08,7.8,791
702,142,Brokeback Mountain,11.514,2005-09-10,7.8,3182
703,3114,The Searchers,7.141,1956-03-13,7.8,563
704,29458,One Hundred Steps,4.308,2000-08-31,7.8,283
705,227932,My Mom Is a Character 2,5.695,2016-12-22,7.8,238
706,11005,Awakenings,7.617,1990-12-04,7.8,1059
707,89,Indiana Jones and the Last Crusade,14.637,1989-05-24,7.8,5155
708,86837,Amour,7.587,2012-07-01,7.8,707
709,297222,PK,6.23,2014-12-18,7.8,419
710,18329,Happy Together,7.223,1997-05-17,7.8,179
711,404,The Straight Story,7.559,1999-10-15,7.8,607
712,11902,Underground,6.581,1995-04-11,7.7,251
713,117,The Untouchables,11.723,1987-06-03,7.7,2636
714,1480,Touch of Evil,7.725,1958-04-23,7.7,608
715,309,The Celebration,9.669,1998-06-19,7.7,372
716,2786,Pierrot le Fou,8.243,1965-08-29,7.7,297
717,587,Big Fish,12.594,2003-12-25,7.7,3700
718,166428,How to Train Your Dragon: The Hidden World,391.562,2019-01-03,7.7,1136
719,1646,Freedom Writers,8.368,2007-01-05,7.7,778
720,576,The Wild Bunch,9.202,1969-06-17,7.7,463
721,336,"Duck, You Sucker",7.587,1971-10-20,7.7,376
722,336808,Embrace of the Serpent,6.918,2015-05-25,7.7,201
723,585,"Monsters, Inc.",20.504,2001-11-01,7.7,10367
724,8342,No Man's Land,5.094,2001-09-08,7.7,173
725,419478,Midnight Sun,15.922,2018-03-22,7.7,1432
726,11621,Porco Rosso,12.073,1992-07-18,7.7,1079
727,238628,Tangerines,6.644,2013-10-16,7.7,181
728,13363,The Man from Earth,8.181,2007-06-10,7.7,1084
729,247,The Killing,8.96,1956-05-08,7.7,553
730,164,Breakfast at Tiffany's,9.552,1961-10-05,7.7,2072
731,10322,Being There,6.711,1979-12-19,7.7,402
732,525,The Blues Brothers,11.581,1980-06-17,7.7,1857
733,805,Rosemary's Baby,13.389,1968-06-12,7.7,1656
734,8832,Il Divo,8.954,2008-05-28,7.7,414
735,3009,The Trial,8.284,1962-12-21,7.7,161
736,653,Nosferatu,8.069,1922-03-15,7.7,749
737,12444,Harry Potter and the Deathly Hallows: Part 1,28.861,2010-10-17,7.7,10305
738,269149,Zootopia,27.718,2016-02-11,7.7,9603
739,12405,Slumdog Millionaire,15.2,2008-05-12,7.7,5541
740,674,Harry Potter and the Goblet of Fire,24.014,2005-11-16,7.7,10605
741,45269,The King's Speech,13.26,2010-09-06,7.7,4821
742,15014,Bianca,6.28,1984-02-23,7.7,151
743,322,Mystic River,10.921,2003-10-07,7.7,2875
744,665,Ben-Hur,12.461,1959-12-26,7.7,1131
745,891,All the President's Men,15.746,1976-04-04,7.7,719
746,1040,The Leopard,6.628,1963-03-28,7.7,274
747,380,Rain Man,10.713,1988-12-11,7.7,3020
748,483184,Dogman,13.647,2018-05-17,7.7,715
749,10193,Toy Story 3,21.553,2010-06-16,7.7,8000
750,17483,Shelter,7.362,2007-06-16,7.7,208
751,10191,How to Train Your Dragon,34.324,2010-03-10,7.7,7251
752,995,Stagecoach,8.803,1939-03-02,7.7,392
753,13386,I'm Starting from Three,3.774,1981-03-05,7.7,182
754,10020,Beauty and the Beast,19.657,1991-11-13,7.7,5467
755,2440,Joint Security Area,6.331,2000-09-09,7.7,216
756,9800,Philadelphia,8.25,1993-12-22,7.7,1945
757,374473,"I, Daniel Blake",7.464,2016-10-21,7.7,582
758,910,The Big Sleep,12.206,1946-08-23,7.7,418
759,877,Scarface,6.969,1932-04-09,7.7,171
760,343,Harold and Maude,6.872,1971-12-20,7.7,451
761,1093,Elevator to the Gallows,5.874,1958-01-29,7.7,167
762,296096,Me Before You,12.814,2016-06-02,7.7,5666
763,40619,Day & Night,7.233,2010-06-17,7.7,422
764,1417,Pan's Labyrinth,11.956,2006-08-25,7.7,5710
765,514754,Bao,9.989,2018-06-15,7.7,400
766,364137,All Three of Us,4.967,2015-11-04,7.7,255
767,413279,Team Thor,8.377,2016-08-28,7.7,252
768,123025,"Batman: The Dark Knight Returns, Part 1",16.137,2012-09-06,7.7,672
769,288,High Noon,9.117,1952-03-27,7.7,592
770,16306,Fantastic Planet,5.138,1973-05-01,7.7,261
771,375262,The Favourite,35.792,2018-11-23,7.7,1688
772,80,Before Sunset,9.175,2004-02-10,7.7,1324
773,200481,The Blue Umbrella,6.579,2013-02-12,7.7,256
774,52345,Lisbela and the Prisoner,5.651,2003-08-22,7.7,165
775,49026,The Dark Knight Rises,28.401,2012-07-16,7.7,13491
776,1700,Misery,9.975,1990-11-30,7.7,2042
777,14784,The Fall,8.802,2008-01-03,7.7,649
778,96721,Rush,13.053,2013-09-02,7.7,3682
779,11697,The Man Who Shot Liberty Valance,9.039,1962-04-22,7.7,442
780,11421,C.R.A.Z.Y.,5.864,2005-05-27,7.7,215
781,18079,Nine Queens,6.087,2000-08-31,7.7,271
782,40662,Batman: Under the Red Hood,8.958,2010-07-27,7.7,737
783,10161,My Left Foot: The Story of Christy Brown,7.224,1989-07-21,7.7,367
784,126319,Ernest & Celestine,7.64,2012-12-12,7.7,233
785,396535,Train to Busan,10.484,2016-07-20,7.7,2382
786,11220,Fallen Angels,8.506,1995-09-06,7.7,196
787,440298,Cold War,16.437,2018-06-08,7.7,432
788,792,Platoon,12.348,1986-12-19,7.7,2040
789,11327,Midnight Express,9.348,1978-09-12,7.7,601
790,3767,Gilda,8.068,1946-02-14,7.7,199
791,4481,Manon of the Spring,5.609,1986-11-19,7.7,195
792,793,Blue Velvet,10.636,1986-08-01,7.7,1382
793,1879,Guess Who's Coming to Dinner,8.984,1967-12-11,7.7,299
794,19026,Azur & Asmar: The Princes' Quest,6.865,2006-10-25,7.7,237
795,284427,Who Am I,10.91,2014-09-25,7.7,651
796,26280,I Killed My Mother,7.376,2009-06-05,7.7,570
797,1567,I Stand Alone,7.152,1998-05-16,7.7,173
798,1654,The Dirty Dozen,8.185,1967-06-15,7.7,491
799,313297,Kubo and the Two Strings,23.295,2016-08-18,7.7,1932
800,1366,Rocky,18.063,1976-11-21,7.7,3533
801,49797,I Saw the Devil,10.968,2010-08-12,7.7,909
802,11113,My Fair Lady,10.16,1964-10-21,7.7,587
803,68,Brazil,10.422,1985-02-20,7.7,1527
804,11356,The Odd Couple,5.942,1968-02-07,7.7,208
805,83666,Moonrise Kingdom,11.044,2012-05-24,7.7,2895
806,334,Magnolia,10.528,1999-12-10,7.7,1502
807,220,East of Eden,7.887,1955-03-09,7.7,288
808,277216,Straight Outta Compton,9.592,2015-08-13,7.7,1992
809,13413,BURN·E,7.498,2008-11-17,7.7,352
810,55,Amores Perros,7.09,2000-06-16,7.7,956
811,820,JFK,9.881,1991-12-20,7.7,863
812,439584,I Can Quit Whenever I Want 3: Ad Honorem,6.52,2017-11-30,7.7,423
813,976,Sweet Smell of Success,6.664,1957-06-27,7.7,171
814,273248,The Hateful Eight,20.209,2015-12-25,7.7,7677
815,37247,The Graduate,9.254,1967-12-21,7.7,1460
816,111083,The Body,9.603,2012-10-04,7.7,490
817,1939,Laura,7.785,1944-10-11,7.7,293
818,9343,Fitzcarraldo,5.1,1982-03-04,7.7,281
819,2493,The Princess Bride,12.81,1987-09-25,7.7,2288
820,165,Back to the Future Part II,12.582,1989-11-22,7.7,6607
821,17057,In a Lonely Place,5.85,1950-05-17,7.7,175
822,205,Hotel Rwanda,7.348,2004-09-11,7.7,1359
823,49992,Lucky and Zorba,7.656,1998-12-22,7.7,322
824,678,Out of the Past,6.747,1947-11-13,7.7,187
825,82702,How to Train Your Dragon 2,30.441,2014-06-09,7.7,5314
826,5165,L'Avventura,6.702,1960-06-29,7.7,216
827,99,All About My Mother,7.023,1999-04-19,7.7,669
828,9081,Waking Life,6.823,2001-01-23,7.7,425
829,37719,A Night at the Opera,6.136,1935-11-08,7.7,199
830,22,Pirates of the Caribbean: The Curse of the Black Pearl,42.121,2003-07-09,7.7,11869
831,242582,Nightcrawler,21.865,2014-10-23,7.7,5606
832,221,Rebel Without a Cause,7.784,1955-10-29,7.7,700
833,11031,This Is Spinal Tap,8.63,1984-05-04,7.7,656
834,286217,The Martian,30.451,2015-09-30,7.7,11729
835,180299,The Raid 2,9.185,2014-03-27,7.7,1143
836,672,Harry Potter and the Chamber of Secrets,30.942,2002-11-13,7.7,11231
837,10331,Night of the Living Dead,9.908,1968-10-01,7.7,997
838,244,King Kong,9.794,1933-04-07,7.7,608
839,21734,Shadow of a Doubt,8.403,1943-01-16,7.7,368
840,413594,Sword Art Online: The Movie - Ordinal Scale,8.072,2017-02-18,7.7,219
841,8094,The Magdalene Sisters,7.516,2002-10-24,7.7,168
842,9806,The Incredibles,20.458,2004-11-05,7.7,10161
843,1600,The Double Life of Véronique,7.887,1991-05-15,7.7,251
844,10315,Fantastic Mr. Fox,13.169,2009-10-23,7.7,2173
845,100402,Captain America: The Winter Soldier,17.094,2014-03-20,7.7,10294
846,562,Die Hard,28.645,1988-07-15,7.7,6006
847,4024,Last Year at Marienbad,6.036,1961-05-25,7.7,177
848,167581,Free Fall,7.173,2013-05-27,7.7,317
849,283995,Guardians of the Galaxy Vol. 2,46.72,2017-04-19,7.7,11677
850,1587,What's Eating Gilbert Grape,12.842,1993-12-17,7.7,1744
851,11016,Key Largo,7.061,1948-07-31,7.7,187
852,5528,The Chorus,8.317,2004-03-17,7.6,1145
853,11040,Little Big Man,9.086,1970-12-14,7.6,233
854,22683,Gifted Hands: The Ben Carson Story,6.532,2009-02-07,7.6,176
855,207703,Kingsman: The Secret Service,19.641,2015-01-24,7.6,9928
856,38251,Mediterraneo,6.287,1991-01-31,7.6,386
857,16642,Days of Heaven,9.804,1978-09-13,7.6,383
858,375572,Italian Race,10.782,2016-04-07,7.6,464
859,13060,Lifted,5.224,2006-12-28,7.6,339
860,162,Edward Scissorhands,14.289,1990-12-05,7.6,7066
